,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
669,62,Nunavut,Nunavut,20-04-2020,0,0,0.0,0,305.0,0.0,,7865.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,
670,99,Repatriated travellers,Voyageurs rapatriés,20-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
671,1,Canada,Canada,20-04-2020,36823,8,1690.0,36831,559578.0,12585.0,34.17,14887.0,2045.0,5.88,97.98,4.496,110.0,4.59,10229.0,799.0,61.24
672,59,British Columbia,Colombie-Britannique,21-04-2020,1724,0,87.0,1724,56526.0,1041.0,60.38,11146.0,25.0,1.47,33.99,1.716,1.0,5.05,747.0,2.0,34.57
673,48,Alberta,Alberta,21-04-2020,3095,0,61.0,3095,104370.0,1273.0,41.13,23876.0,187.0,6.43,70.8,1.395,2.0,1.97,3472.0,43.0,56.9
674,47,Saskatchewan,Saskatchewan,21-04-2020,320,0,4.0,320,23554.0,252.0,78.75,20055.0,4.0,1.27,27.25,0.341,0.0,1.25,795.0,14.0,20.0
675,46,Manitoba,Manitoba,21-04-2020,246,9,6.0,255,20328.0,150.0,58.82,14844.0,1.0,0.39,18.62,0.43799999999999994,0.0,2.35,404.0,7.0,38.82
676,35,Ontario,Ontario,21-04-2020,11735,0,622.0,11735,148106.0,5806.0,49.48,10168.0,551.0,4.93,80.56,4.27,38.0,5.3,0.0,291.0,45.22
677,24,Quebec,Québec,21-04-2020,20126,0,1041.0,20126,171520.0,4048.0,20.11,20215.0,807.0,4.18,237.2,12.269,102.0,5.17,3719.0,201.0,74.71
678,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-04-2020,257,0,3.0,257,6383.0,194.0,75.49,12239.0,0.0,0.0,49.28,0.575,0.0,1.17,150.0,3.0,23.35
679,13,New Brunswick,Nouveau-Brunswick,21-04-2020,118,0,0.0,118,10799.0,102.0,86.44,13901.0,0.0,0.0,15.19,0.0,0.0,0.0,307.0,4.0,13.56
680,12,Nova Scotia,Nouvelle-Écosse,21-04-2020,737,0,10.0,737,23261.0,286.0,38.81,23946.0,16.0,2.22,75.87,1.0290000000000001,1.0,1.36,592.0,38.0,59.84
681,11,Prince Edward Island,Île-du-Prince-Édouard,21-04-2020,26,0,0.0,26,2330.0,23.0,88.46,14846.0,0.0,0.0,16.57,0.0,0.0,0.0,91.0,0.0,11.54
682,60,Yukon,Yukon,21-04-2020,11,0,0.0,11,872.0,8.0,72.73,21344.0,0.0,0.0,26.93,0.0,0.0,0.0,-6.0,0.0,27.27
683,61,Northwest Territories,Territoires du Nord-Ouest,21-04-2020,5,0,0.0,5,1509.0,5.0,100.0,33663.0,0.0,0.0,11.15,0.0,0.0,0.0,14.0,0.0,0.0
684,62,Nunavut,Nunavut,21-04-2020,0,0,0.0,0,320.0,0.0,,8252.0,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,
685,99,Repatriated travellers,Voyageurs rapatriés,21-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
686,1,Canada,Canada,21-04-2020,38413,9,1834.0,38422,569878.0,13188.0,34.32,15161.0,1591.0,4.32,102.22,4.879,144.0,4.77,10300.0,603.0,60.9
687,59,British Columbia,Colombie-Britannique,22-04-2020,1795,0,90.0,1795,57499.0,1079.0,60.11,11338.0,71.0,4.12,35.4,1.775,3.0,5.01,973.0,38.0,34.87
688,48,Alberta,Alberta,22-04-2020,3401,0,66.0,3401,108521.0,1310.0,38.52,24826.0,306.0,9.89,77.8,1.51,5.0,1.94,4151.0,37.0,59.54
689,47,Saskatchewan,Saskatchewan,22-04-2020,326,0,4.0,326,24008.0,261.0,80.06,20442.0,6.0,1.88,27.76,0.341,0.0,1.23,454.0,9.0,18.71
690,46,Manitoba,Manitoba,22-04-2020,246,11,6.0,257,20651.0,154.0,59.92,15080.0,2.0,0.78,18.77,0.43799999999999994,0.0,2.33,323.0,4.0,37.74
691,35,Ontario,Ontario,22-04-2020,12245,0,659.0,12245,178467.0,6221.0,50.8,12252.0,510.0,4.35,84.06,4.524,37.0,5.38,30361.0,415.0,43.81
692,24,Quebec,Québec,22-04-2020,20965,0,1134.0,20965,176048.0,4291.0,20.47,20748.0,839.0,4.17,247.08,13.365,93.0,5.41,4528.0,243.0,74.12
693,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-04-2020,256,0,3.0,256,6655.0,199.0,77.73,12760.0,-1.0,-0.39,49.09,0.575,0.0,1.17,272.0,5.0,21.09
694,13,New Brunswick,Nouveau-Brunswick,22-04-2020,118,0,0.0,118,11121.0,104.0,88.14,14316.0,0.0,0.0,15.19,0.0,0.0,0.0,322.0,2.0,11.86
695,12,Nova Scotia,Nouvelle-Écosse,22-04-2020,772,0,12.0,772,24155.0,330.0,42.75,24866.0,35.0,4.75,79.47,1.235,2.0,1.55,894.0,44.0,55.7
696,11,Prince Edward Island,Île-du-Prince-Édouard,22-04-2020,26,0,0.0,26,2344.0,24.0,92.31,14935.0,0.0,0.0,16.57,0.0,0.0,0.0,14.0,1.0,7.69
697,60,Yukon,Yukon,22-04-2020,11,0,0.0,11,878.0,8.0,72.73,21491.0,0.0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,27.27
698,61,Northwest Territories,Territoires du Nord-Ouest,22-04-2020,5,0,0.0,5,1512.0,5.0,100.0,33730.0,0.0,0.0,11.15,0.0,0.0,0.0,3.0,0.0,0.0
699,62,Nunavut,Nunavut,22-04-2020,0,0,0.0,0,333.0,0.0,,8587.0,0.0,0.0,0.0,0.0,0.0,,13.0,0.0,
700,99,Repatriated travellers,Voyageurs rapatriés,22-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
701,1,Canada,Canada,22-04-2020,40179,11,1974.0,40190,612192.0,13986.0,34.8,16286.0,1768.0,4.6,106.92,5.251,140.0,4.91,42314.0,798.0,60.29
702,59,British Columbia,Colombie-Britannique,23-04-2020,1824,0,94.0,1824,58848.0,1092.0,59.87,11604.0,29.0,1.62,35.97,1.854,4.0,5.15,1349.0,13.0,34.98
703,48,Alberta,Alberta,23-04-2020,3720,0,67.0,3720,112562.0,1357.0,36.48,25750.0,319.0,9.38,85.1,1.5330000000000001,1.0,1.8,4041.0,47.0,61.72
704,47,Saskatchewan,Saskatchewan,23-04-2020,331,0,4.0,331,24504.0,270.0,81.57,20864.0,5.0,1.53,28.18,0.341,0.0,1.21,496.0,9.0,17.22
705,46,Manitoba,Manitoba,23-04-2020,251,11,6.0,262,21229.0,174.0,66.41,15502.0,5.0,1.95,19.13,0.43799999999999994,0.0,2.29,578.0,20.0,31.3
706,35,Ontario,Ontario,23-04-2020,12879,0,713.0,12879,188377.0,6680.0,51.87,12932.0,634.0,5.18,88.41,4.895,54.0,5.54,9910.0,459.0,42.6
707,24,Quebec,Québec,23-04-2020,21838,0,1243.0,21838,180833.0,4484.0,20.53,21312.0,873.0,4.16,257.37,14.649000000000001,109.0,5.69,4785.0,193.0,73.78
708,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-04-2020,256,0,3.0,256,6862.0,205.0,80.08,13157.0,0.0,0.0,49.09,0.575,0.0,1.17,207.0,6.0,18.75
709,13,New Brunswick,Nouveau-Brunswick,23-04-2020,118,0,0.0,118,11616.0,104.0,88.14,14953.0,0.0,0.0,15.19,0.0,0.0,0.0,495.0,0.0,11.86
710,12,Nova Scotia,Nouvelle-Écosse,23-04-2020,827,0,16.0,827,24884.0,358.0,43.29,25617.0,55.0,7.12,85.14,1.6469999999999998,4.0,1.93,729.0,28.0,54.78
711,11,Prince Edward Island,Île-du-Prince-Édouard,23-04-2020,26,0,0.0,26,2466.0,24.0,92.31,15712.0,0.0,0.0,16.57,0.0,0.0,0.0,122.0,0.0,7.69
712,60,Yukon,Yukon,23-04-2020,11,0,0.0,11,881.0,8.0,72.73,21565.0,0.0,0.0,26.93,0.0,0.0,0.0,3.0,0.0,27.27
713,61,Northwest Territories,Territoires du Nord-Ouest,23-04-2020,5,0,0.0,5,1515.0,5.0,100.0,33797.0,0.0,0.0,11.15,0.0,0.0,0.0,3.0,0.0,0.0
714,62,Nunavut,Nunavut,23-04-2020,0,0,0.0,0,340.0,0.0,,8767.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,
715,99,Repatriated travellers,Voyageurs rapatriés,23-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
716,1,Canada,Canada,23-04-2020,42099,11,2146.0,42110,634917.0,14761.0,35.05,16891.0,1920.0,4.78,112.03,5.709,172.0,5.1,22725.0,775.0,59.85
717,59,British Columbia,Colombie-Britannique,24-04-2020,1853,0,98.0,1853,60472.0,1114.0,60.12,11924.0,29.0,1.59,36.54,1.932,4.0,5.29,1624.0,22.0,34.59
718,48,Alberta,Alberta,24-04-2020,4017,0,72.0,4017,116859.0,1397.0,34.78,26733.0,297.0,7.98,91.89,1.6469999999999998,5.0,1.79,4297.0,40.0,63.43
719,47,Saskatchewan,Saskatchewan,24-04-2020,341,0,4.0,341,25141.0,280.0,82.11,21406.0,10.0,3.02,29.03,0.341,0.0,1.17,637.0,10.0,16.72
720,46,Manitoba,Manitoba,24-04-2020,252,11,6.0,263,21720.0,196.0,74.52,15860.0,1.0,0.38,19.2,0.43799999999999994,0.0,2.28,491.0,22.0,23.19
721,35,Ontario,Ontario,24-04-2020,13519,0,763.0,13519,200270.0,7087.0,52.42,13749.0,640.0,4.97,92.81,5.2379999999999995,50.0,5.64,11893.0,407.0,41.93
722,24,Quebec,Québec,24-04-2020,22616,0,1340.0,22616,185632.0,4724.0,20.89,21878.0,778.0,3.56,266.54,15.793,97.0,5.93,4799.0,240.0,73.19
723,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-04-2020,256,0,3.0,256,7105.0,207.0,80.86,13623.0,0.0,0.0,49.09,0.575,0.0,1.17,243.0,2.0,17.97
724,13,New Brunswick,Nouveau-Brunswick,24-04-2020,118,0,0.0,118,11908.0,107.0,90.68,15329.0,0.0,0.0,15.19,0.0,0.0,0.0,292.0,3.0,9.32
725,12,Nova Scotia,Nouvelle-Écosse,24-04-2020,850,0,16.0,850,25658.0,392.0,46.12,26414.0,23.0,2.78,87.5,1.6469999999999998,0.0,1.88,774.0,34.0,52.0
726,11,Prince Edward Island,Île-du-Prince-Édouard,24-04-2020,26,0,0.0,26,2564.0,24.0,92.31,16337.0,0.0,0.0,16.57,0.0,0.0,0.0,98.0,0.0,7.69
727,60,Yukon,Yukon,24-04-2020,11,0,0.0,11,888.0,8.0,72.73,21736.0,0.0,0.0,26.93,0.0,0.0,0.0,7.0,0.0,27.27
728,61,Northwest Territories,Territoires du Nord-Ouest,24-04-2020,5,0,0.0,5,1537.0,5.0,100.0,34288.0,0.0,0.0,11.15,0.0,0.0,0.0,22.0,0.0,0.0
729,62,Nunavut,Nunavut,24-04-2020,0,0,0.0,0,354.0,0.0,,9128.0,0.0,0.0,0.0,0.0,0.0,,14.0,0.0,
730,99,Repatriated travellers,Voyageurs rapatriés,24-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
731,1,Canada,Canada,24-04-2020,43877,11,2302.0,43888,660108.0,15541.0,35.41,17561.0,1778.0,4.22,116.76,6.124,156.0,5.25,25191.0,780.0,59.34
732,59,British Columbia,Colombie-Britannique,25-04-2020,1948,0,100.0,1948,63039.0,1137.0,58.37,12430.0,95.0,5.13,38.41,1.972,2.0,5.13,2567.0,23.0,36.5
733,48,Alberta,Alberta,25-04-2020,4233,0,73.0,4233,121244.0,1471.0,34.75,27736.0,216.0,5.38,96.84,1.67,1.0,1.72,4385.0,74.0,63.52
734,47,Saskatchewan,Saskatchewan,25-04-2020,347,2,4.0,349,25697.0,288.0,82.52,21880.0,8.0,2.35,29.72,0.341,0.0,1.15,556.0,8.0,16.33
735,46,Manitoba,Manitoba,25-04-2020,256,11,6.0,267,21720.0,199.0,74.53,15860.0,4.0,1.52,19.5,0.43799999999999994,0.0,2.25,0.0,3.0,23.22
736,35,Ontario,Ontario,25-04-2020,13995,0,811.0,13995,210502.0,7509.0,53.65,14451.0,476.0,3.52,96.08,5.568,48.0,5.79,10232.0,422.0,40.55
737,24,Quebec,Québec,25-04-2020,23267,0,1446.0,23267,190765.0,5057.0,21.73,22483.0,651.0,2.88,274.21,17.042,106.0,6.21,5133.0,333.0,72.05
738,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-04-2020,257,0,3.0,257,7332.0,208.0,80.93,14058.0,1.0,0.39,49.28,0.575,0.0,1.17,227.0,1.0,17.9
739,13,New Brunswick,Nouveau-Brunswick,25-04-2020,118,0,0.0,118,12279.0,107.0,90.68,15807.0,0.0,0.0,15.19,0.0,0.0,0.0,371.0,0.0,9.32
740,12,Nova Scotia,Nouvelle-Écosse,25-04-2020,865,0,22.0,865,26320.0,412.0,47.63,27095.0,15.0,1.76,89.05,2.265,6.0,2.54,662.0,20.0,49.83
741,11,Prince Edward Island,Île-du-Prince-Édouard,25-04-2020,26,0,0.0,26,2564.0,24.0,92.31,16337.0,0.0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,7.69
742,60,Yukon,Yukon,25-04-2020,11,0,0.0,11,894.0,8.0,72.73,21883.0,0.0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,27.27
743,61,Northwest Territories,Territoires du Nord-Ouest,25-04-2020,5,0,0.0,5,1554.0,5.0,100.0,34667.0,0.0,0.0,11.15,0.0,0.0,0.0,17.0,0.0,0.0
744,62,Nunavut,Nunavut,25-04-2020,0,0,0.0,0,361.0,0.0,,9309.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,
745,99,Repatriated travellers,Voyageurs rapatriés,25-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
746,1,Canada,Canada,25-04-2020,45341,13,2465.0,45354,684271.0,16425.0,36.22,18204.0,1466.0,3.34,120.66,6.558,163.0,5.44,24163.0,884.0,58.35
747,59,British Columbia,Colombie-Britannique,26-04-2020,1948,0,100.0,1948,64700.0,1137.0,58.37,12758.0,0.0,0.0,38.41,1.972,0.0,5.13,1661.0,0.0,36.5
748,48,Alberta,Alberta,26-04-2020,4480,0,73.0,4480,125310.0,1549.0,34.58,28666.0,247.0,5.84,102.49,1.67,0.0,1.63,4066.0,78.0,63.79
749,47,Saskatchewan,Saskatchewan,26-04-2020,353,0,4.0,353,25697.0,288.0,81.59,21880.0,4.0,1.15,30.06,0.341,0.0,1.13,0.0,0.0,17.28
750,46,Manitoba,Manitoba,26-04-2020,260,11,6.0,271,21720.0,199.0,73.43,15860.0,4.0,1.5,19.79,0.43799999999999994,0.0,2.21,0.0,0.0,24.35
751,35,Ontario,Ontario,26-04-2020,14432,0,835.0,14432,222129.0,8000.0,55.43,15249.0,437.0,3.12,99.08,5.732,24.0,5.79,11627.0,491.0,38.78
752,24,Quebec,Québec,26-04-2020,24107,0,1515.0,24107,195577.0,5342.0,22.16,23050.0,840.0,3.61,284.11,17.855,69.0,6.28,4812.0,285.0,71.56
753,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-04-2020,258,0,3.0,258,7440.0,219.0,84.88,14265.0,1.0,0.39,49.47,0.575,0.0,1.16,108.0,11.0,13.95
754,13,New Brunswick,Nouveau-Brunswick,26-04-2020,118,0,0.0,118,12525.0,111.0,94.07,16123.0,0.0,0.0,15.19,0.0,0.0,0.0,246.0,4.0,5.93
755,12,Nova Scotia,Nouvelle-Écosse,26-04-2020,873,0,24.0,873,26871.0,439.0,50.29,27662.0,8.0,0.92,89.87,2.471,2.0,2.75,551.0,27.0,46.96
756,11,Prince Edward Island,Île-du-Prince-Édouard,26-04-2020,26,0,0.0,26,2688.0,24.0,92.31,17127.0,0.0,0.0,16.57,0.0,0.0,0.0,124.0,0.0,7.69
757,60,Yukon,Yukon,26-04-2020,11,0,0.0,11,908.0,8.0,72.73,22225.0,0.0,0.0,26.93,0.0,0.0,0.0,14.0,0.0,27.27
758,61,Northwest Territories,Territoires du Nord-Ouest,26-04-2020,5,0,0.0,5,1575.0,5.0,100.0,35136.0,0.0,0.0,11.15,0.0,0.0,0.0,21.0,0.0,0.0
759,62,Nunavut,Nunavut,26-04-2020,0,0,0.0,0,368.0,0.0,,9489.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,
760,99,Repatriated travellers,Voyageurs rapatriés,26-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
761,1,Canada,Canada,26-04-2020,46884,11,2560.0,46895,707508.0,17321.0,36.94,18822.0,1541.0,3.4,124.76,6.81,95.0,5.46,23237.0,896.0,57.61
762,59,British Columbia,Colombie-Britannique,27-04-2020,1998,0,103.0,1998,67289.0,1190.0,59.56,13268.0,50.0,2.57,39.4,2.031,3.0,5.16,2589.0,53.0,35.29
763,48,Alberta,Alberta,27-04-2020,4696,0,75.0,4696,128860.0,1664.0,35.43,29479.0,216.0,4.82,107.43,1.716,2.0,1.6,3550.0,115.0,62.97
764,47,Saskatchewan,Saskatchewan,27-04-2020,365,0,5.0,365,26642.0,288.0,78.9,22684.0,12.0,3.4,31.08,0.426,1.0,1.37,945.0,0.0,19.73
765,46,Manitoba,Manitoba,27-04-2020,261,11,6.0,272,23149.0,205.0,75.37,16904.0,1.0,0.37,19.86,0.43799999999999994,0.0,2.21,1429.0,6.0,22.43
766,35,Ontario,Ontario,27-04-2020,14856,0,892.0,14856,234268.0,8525.0,57.38,16083.0,424.0,2.94,101.99,6.124,57.0,6.0,12139.0,525.0,36.61
767,24,Quebec,Québec,27-04-2020,24982,0,1599.0,24982,200172.0,5517.0,22.08,23591.0,875.0,3.63,294.43,18.845,84.0,6.4,4595.0,175.0,71.52
768,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-04-2020,258,0,3.0,258,7641.0,221.0,85.66,14651.0,0.0,0.0,49.47,0.575,0.0,1.16,201.0,2.0,13.18
769,13,New Brunswick,Nouveau-Brunswick,27-04-2020,118,0,0.0,118,12648.0,112.0,94.92,16282.0,0.0,0.0,15.19,0.0,0.0,0.0,123.0,1.0,5.08
770,12,Nova Scotia,Nouvelle-Écosse,27-04-2020,900,0,24.0,900,27437.0,509.0,56.56,28245.0,27.0,3.09,92.65,2.471,0.0,2.67,566.0,70.0,40.78
771,11,Prince Edward Island,Île-du-Prince-Édouard,27-04-2020,26,0,0.0,26,2726.0,24.0,92.31,17369.0,0.0,0.0,16.57,0.0,0.0,0.0,38.0,0.0,7.69
772,60,Yukon,Yukon,27-04-2020,11,0,0.0,11,919.0,8.0,72.73,22495.0,0.0,0.0,26.93,0.0,0.0,0.0,11.0,0.0,27.27
773,61,Northwest Territories,Territoires du Nord-Ouest,27-04-2020,5,0,0.0,5,1585.0,5.0,100.0,35359.0,0.0,0.0,11.15,0.0,0.0,0.0,10.0,0.0,0.0
774,62,Nunavut,Nunavut,27-04-2020,0,0,0.0,0,369.0,0.0,,9515.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,
775,99,Repatriated travellers,Voyageurs rapatriés,27-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
776,1,Canada,Canada,27-04-2020,48489,11,2707.0,48500,733705.0,18268.0,37.67,19519.0,1605.0,3.42,129.03,7.202000000000001,147.0,5.58,26197.0,947.0,56.75
777,59,British Columbia,Colombie-Britannique,28-04-2020,2053,0,105.0,2053,68935.0,1231.0,59.96,13593.0,55.0,2.75,40.48,2.07,2.0,5.11,1646.0,41.0,34.92
778,48,Alberta,Alberta,28-04-2020,4850,0,80.0,4850,131772.0,1800.0,37.11,30145.0,154.0,3.28,110.95,1.83,5.0,1.65,2912.0,136.0,61.24
779,47,Saskatchewan,Saskatchewan,28-04-2020,366,0,5.0,366,26915.0,291.0,79.51,22917.0,1.0,0.27,31.16,0.426,0.0,1.37,273.0,3.0,19.13
780,46,Manitoba,Manitoba,28-04-2020,261,11,6.0,272,23379.0,209.0,76.84,17072.0,0.0,0.0,19.86,0.43799999999999994,0.0,2.21,230.0,4.0,20.96
781,35,Ontario,Ontario,28-04-2020,15381,0,951.0,15381,244766.0,8964.0,58.28,16803.0,525.0,3.53,105.59,6.529,59.0,6.18,10498.0,439.0,35.54
782,24,Quebec,Québec,28-04-2020,25757,0,1682.0,25757,204472.0,5841.0,22.68,24098.0,775.0,3.1,303.56,19.823,83.0,6.53,4300.0,324.0,70.79
783,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,28-04-2020,258,0,3.0,258,7905.0,222.0,86.05,15157.0,0.0,0.0,49.47,0.575,0.0,1.16,264.0,1.0,12.79
784,13,New Brunswick,Nouveau-Brunswick,28-04-2020,118,0,0.0,118,12907.0,114.0,96.61,16615.0,0.0,0.0,15.19,0.0,0.0,0.0,259.0,2.0,3.39
785,12,Nova Scotia,Nouvelle-Écosse,28-04-2020,915,0,27.0,915,28108.0,522.0,57.05,28936.0,15.0,1.67,94.19,2.78,3.0,2.95,671.0,13.0,40.0
786,11,Prince Edward Island,Île-du-Prince-Édouard,28-04-2020,27,0,0.0,27,2726.0,24.0,88.89,17369.0,1.0,3.85,17.2,0.0,0.0,0.0,0.0,0.0,11.11
787,60,Yukon,Yukon,28-04-2020,11,0,0.0,11,953.0,8.0,72.73,23327.0,0.0,0.0,26.93,0.0,0.0,0.0,34.0,0.0,27.27
788,61,Northwest Territories,Territoires du Nord-Ouest,28-04-2020,5,0,0.0,5,1585.0,5.0,100.0,35359.0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0
789,62,Nunavut,Nunavut,28-04-2020,0,0,0.0,0,377.0,0.0,,9722.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,
790,99,Repatriated travellers,Voyageurs rapatriés,28-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
791,1,Canada,Canada,28-04-2020,50015,11,2859.0,50026,754800.0,19231.0,38.44,20080.0,1526.0,3.15,133.09,7.606,152.0,5.72,21095.0,963.0,55.84
792,59,British Columbia,Colombie-Britannique,29-04-2020,2087,0,109.0,2087,71210.0,1305.0,62.53,14042.0,34.0,1.66,41.15,2.149,4.0,5.22,2275.0,74.0,32.25
793,48,Alberta,Alberta,29-04-2020,5165,0,87.0,5165,136511.0,1953.0,37.81,31229.0,315.0,6.49,118.16,1.99,7.0,1.68,4739.0,153.0,60.5
794,47,Saskatchewan,Saskatchewan,29-04-2020,383,0,6.0,383,27328.0,291.0,75.98,23269.0,17.0,4.64,32.61,0.511,1.0,1.57,413.0,0.0,22.45
795,46,Manitoba,Manitoba,29-04-2020,263,10,6.0,273,23817.0,213.0,78.02,17391.0,1.0,0.37,19.93,0.43799999999999994,0.0,2.2,438.0,4.0,19.78
796,35,Ontario,Ontario,29-04-2020,15728,0,996.0,15728,255942.0,9612.0,61.11,17571.0,347.0,2.26,107.97,6.837999999999999,45.0,6.33,11176.0,648.0,32.55
797,24,Quebec,Québec,29-04-2020,26594,0,1761.0,26594,208979.0,6048.0,22.74,24629.0,837.0,3.25,313.42,20.754,79.0,6.62,4507.0,207.0,70.64
798,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,29-04-2020,258,0,3.0,258,8191.0,225.0,87.21,15705.0,0.0,0.0,49.47,0.575,0.0,1.16,286.0,3.0,11.63
799,13,New Brunswick,Nouveau-Brunswick,29-04-2020,118,0,0.0,118,13121.0,114.0,96.61,16891.0,0.0,0.0,15.19,0.0,0.0,0.0,214.0,0.0,3.39
800,12,Nova Scotia,Nouvelle-Écosse,29-04-2020,935,0,28.0,935,28731.0,529.0,56.58,29577.0,20.0,2.19,96.25,2.8819999999999997,1.0,2.99,623.0,7.0,40.43
801,11,Prince Edward Island,Île-du-Prince-Édouard,29-04-2020,27,0,0.0,27,2810.0,24.0,88.89,17904.0,0.0,0.0,17.2,0.0,0.0,0.0,84.0,0.0,11.11
802,60,Yukon,Yukon,29-04-2020,11,0,0.0,11,973.0,8.0,72.73,23817.0,0.0,0.0,26.93,0.0,0.0,0.0,20.0,0.0,27.27
803,61,Northwest Territories,Territoires du Nord-Ouest,29-04-2020,5,0,0.0,5,1608.0,5.0,100.0,35872.0,0.0,0.0,11.15,0.0,0.0,0.0,23.0,0.0,0.0
804,62,Nunavut,Nunavut,29-04-2020,0,0,0.0,0,392.0,0.0,,10108.0,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,
805,99,Repatriated travellers,Voyageurs rapatriés,29-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
806,1,Canada,Canada,29-04-2020,51587,10,2996.0,51597,779613.0,20327.0,39.4,20740.0,1571.0,3.14,137.27,7.97,137.0,5.81,24813.0,1096.0,54.8
807,59,British Columbia,Colombie-Britannique,30-04-2020,2112,0,111.0,2112,73479.0,1322.0,62.59,14489.0,25.0,1.2,41.65,2.189,2.0,5.26,2269.0,17.0,32.15
808,48,Alberta,Alberta,30-04-2020,5355,0,89.0,5355,141060.0,2161.0,40.35,32269.0,190.0,3.68,122.5,2.036,2.0,1.66,4549.0,208.0,57.98
809,47,Saskatchewan,Saskatchewan,30-04-2020,389,0,6.0,389,27786.0,295.0,75.84,23658.0,6.0,1.57,33.12,0.511,0.0,1.54,458.0,4.0,22.62
810,46,Manitoba,Manitoba,30-04-2020,264,11,6.0,275,24304.0,220.0,80.0,17747.0,2.0,0.73,20.08,0.43799999999999994,0.0,2.18,487.0,7.0,17.82
811,35,Ontario,Ontario,30-04-2020,16187,0,1082.0,16187,268447.0,10205.0,63.04,18429.0,459.0,2.92,111.12,7.428,86.0,6.68,12505.0,593.0,30.27
812,24,Quebec,Québec,30-04-2020,27538,0,1859.0,27538,214047.0,6299.0,22.87,25227.0,944.0,3.55,324.55,21.909000000000002,98.0,6.75,5068.0,251.0,70.38
813,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,30-04-2020,258,0,3.0,258,8376.0,225.0,87.21,16060.0,0.0,0.0,49.47,0.575,0.0,1.16,185.0,0.0,11.63
814,13,New Brunswick,Nouveau-Brunswick,30-04-2020,118,0,0.0,118,13598.0,114.0,96.61,17505.0,0.0,0.0,15.19,0.0,0.0,0.0,477.0,0.0,3.39
815,12,Nova Scotia,Nouvelle-Écosse,30-04-2020,947,0,28.0,947,29421.0,545.0,57.55,30287.0,12.0,1.28,97.49,2.8819999999999997,0.0,2.96,690.0,16.0,39.49
816,11,Prince Edward Island,Île-du-Prince-Édouard,30-04-2020,27,0,0.0,27,2922.0,24.0,88.89,18618.0,0.0,0.0,17.2,0.0,0.0,0.0,112.0,0.0,11.11
817,60,Yukon,Yukon,30-04-2020,11,0,0.0,11,984.0,9.0,81.82,24086.0,0.0,0.0,26.93,0.0,0.0,0.0,11.0,1.0,18.18
818,61,Northwest Territories,Territoires du Nord-Ouest,30-04-2020,5,0,0.0,5,1629.0,5.0,100.0,36341.0,0.0,0.0,11.15,0.0,0.0,0.0,21.0,0.0,0.0
819,62,Nunavut,Nunavut,30-04-2020,0,0,0.0,0,396.0,0.0,,10211.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,
820,99,Repatriated travellers,Voyageurs rapatriés,30-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
821,1,Canada,Canada,30-04-2020,53225,11,3184.0,53236,806449.0,21424.0,40.24,21454.0,1639.0,3.18,141.63,8.471,188.0,5.98,26836.0,1097.0,53.78
822,59,British Columbia,Colombie-Britannique,01-05-2020,2145,0,112.0,2145,75544.0,1357.0,63.26,14896.0,33.0,1.56,42.3,2.208,1.0,5.22,2065.0,35.0,31.52
